"ISCO08","GEO","UNIT","DURATION","TIME","ISCED11","SEX","AGE","Value","Flag and Footnotes"
"Medical doctors","Netherlands","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","78.0",""
"Medical doctors","Netherlands","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","77.0",""
"Medical doctors","Netherlands","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","79.0",""
"Medical doctors","Netherlands","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","88.6",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","42.5",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","35.7",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","34.4",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","25.7",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","65 years or over","14.8",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","18.7",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","21.4",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","22.7",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","20.6",""
"Medical doctors","Netherlands","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","65 years or over","11.3",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","1.3",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","1.4",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","0.6",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","1.0",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Males","65 years or over","0.1",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","0.9",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","0.6",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","0.2",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","0.4",""
"Medical doctors","Netherlands","Percentage","Never","2014","All ISCED 2011 levels ","Females","65 years or over","0.1",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Medical doctors","Austria","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Medical doctors","Austria","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","81.4",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","81.3",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","76.0",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","81.3",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","65 years or over","89.6",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","89.0",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","91.7",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","91.0",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","90.5",""
"Medical doctors","Austria","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","89.0",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","17.7",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","18.1",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","23.7",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","18.5",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","65 years or over","10.2",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","11.0",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","8.2",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","9.0",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","9.5",""
"Medical doctors","Austria","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","65 years or over","11.0",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","0.9",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","0.5",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","0.3",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","0.1",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Males","65 years or over","0.2",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","0",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","0.1",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","0",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","0.0",""
"Medical doctors","Austria","Percentage","Never","2014","All ISCED 2011 levels ","Females","65 years or over","0",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Medical doctors","Poland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Medical doctors","Poland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","67.1",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","65.5",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","68.8",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","77.9",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","65 years or over","91.2",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","80.3",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","84.7",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","83.5",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","89.0",""
"Medical doctors","Poland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","95.3",""
"Medical doctors","Poland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","31.8",""
"Medical doctors","Poland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","34.0",""
"Medical doctors","Poland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","30.8",""
"Medical doctors","Poland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","21.6",""
"Medical doctors","Poland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","65 years or over","8.8",""
